Temperature (K)	Pressure (bar)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
303.00	45.750	4.0598	0.24631	14.260	15.387	58.177	61.831	403.11	200.98	1.3785	14.612	0.048924	vapor
304.00	45.750	3.8124	0.26230	14.520	15.720	59.276	59.851	283.94	206.41	1.3749	14.164	0.044193	vapor
305.00	45.750	3.6412	0.27464	14.718	15.975	60.112	58.536	230.62	210.71	1.3630	13.877	0.041585	vapor
306.00	45.750	3.5083	0.28504	14.885	16.189	60.812	57.565	199.36	214.39	1.3479	13.668	0.039851	vapor
307.00	45.750	3.3988	0.29422	15.031	16.377	61.426	56.808	178.48	217.67	1.3313	13.507	0.038590	vapor
308.00	45.750	3.3055	0.30253	15.163	16.548	61.981	56.199	163.40	220.65	1.3142	13.378	0.037623	vapor
309.00	45.750	3.2239	0.31018	15.286	16.705	62.491	55.699	151.94	223.40	1.2968	13.271	0.036854	vapor
310.00	45.750	3.1513	0.31733	15.400	16.852	62.967	55.282	142.88	225.97	1.2795	13.182	0.036229	vapor
311.00	45.750	3.0859	0.32405	15.509	16.991	63.415	54.931	135.53	228.39	1.2623	13.106	0.035711	vapor
312.00	45.750	3.0263	0.33043	15.612	17.124	63.840	54.633	129.44	230.68	1.2454	13.041	0.035276	vapor
313.00	45.750	2.9716	0.33652	15.711	17.250	64.246	54.379	124.29	232.87	1.2288	12.985	0.034908	vapor
314.00	45.750	2.9210	0.34235	15.806	17.372	64.635	54.161	119.88	234.96	1.2124	12.937	0.034593	vapor
315.00	45.750	2.8738	0.34797	15.898	17.490	65.010	53.975	116.07	236.96	1.1965	12.895	0.034323	vapor
316.00	45.750	2.8298	0.35339	15.988	17.605	65.373	53.815	112.72	238.89	1.1808	12.858	0.034091	vapor
317.00	45.750	2.7884	0.35863	16.075	17.716	65.724	53.678	109.77	240.76	1.1656	12.826	0.033890	vapor
318.00	45.750	2.7493	0.36373	16.160	17.824	66.066	53.561	107.15	242.56	1.1506	12.798	0.033717	vapor
319.00	45.750	2.7124	0.36868	16.244	17.930	66.398	53.462	104.79	244.31	1.1360	12.774	0.033567	vapor
320.00	45.750	2.6773	0.37351	16.325	18.034	66.723	53.379	102.68	246.00	1.1217	12.753	0.033439	vapor
321.00	45.750	2.6440	0.37822	16.405	18.136	67.040	53.310	100.76	247.65	1.1077	12.735	0.033328	vapor
322.00	45.750	2.6122	0.38282	16.484	18.236	67.351	53.253	99.022	249.26	1.0941	12.719	0.033235	vapor
323.00	45.750	2.5818	0.38733	16.562	18.334	67.655	53.207	97.432	250.82	1.0807	12.706	0.033156	vapor
324.00	45.750	2.5527	0.39174	16.638	18.431	67.954	53.171	95.976	252.35	1.0676	12.695	0.033090	vapor
325.00	45.750	2.5248	0.39607	16.714	18.526	68.248	53.145	94.638	253.85	1.0548	12.686	0.033036	vapor
326.00	45.750	2.4980	0.40032	16.788	18.620	68.537	53.127	93.404	255.31	1.0423	12.678	0.032993	vapor
327.00	45.750	2.4722	0.40450	16.862	18.713	68.821	53.116	92.264	256.74	1.0300	12.673	0.032960	vapor
328.00	45.750	2.4473	0.40861	16.935	18.804	69.101	53.113	91.207	258.14	1.0180	12.668	0.032936	vapor
329.00	45.750	2.4233	0.41266	17.007	18.895	69.377	53.115	90.226	259.51	1.0063	12.666	0.032920	vapor
330.00	45.750	2.4002	0.41664	17.079	18.985	69.650	53.124	89.313	260.86	0.99475	12.664	0.032912	vapor
331.00	45.750	2.3777	0.42057	17.150	19.074	69.919	53.138	88.461	262.18	0.98347	12.664	0.032911	vapor
332.00	45.750	2.3561	0.42444	17.220	19.162	70.184	53.157	87.666	263.48	0.97240	12.664	0.032917	vapor
333.00	45.750	2.3350	0.42826	17.290	19.249	70.447	53.181	86.922	264.76	0.96156	12.666	0.032929	vapor
334.00	45.750	2.3146	0.43203	17.359	19.336	70.706	53.209	86.225	266.02	0.95093	12.669	0.032947	vapor
335.00	45.750	2.2949	0.43576	17.428	19.422	70.963	53.242	85.572	267.26	0.94050	12.673	0.032970	vapor
336.00	45.750	2.2756	0.43944	17.496	19.507	71.217	53.278	84.958	268.47	0.93026	12.677	0.032998	vapor
337.00	45.750	2.2569	0.44308	17.564	19.592	71.469	53.317	84.381	269.67	0.92022	12.682	0.033031	vapor
338.00	45.750	2.2388	0.44668	17.632	19.676	71.718	53.360	83.838	270.85	0.91037	12.688	0.033068	vapor
339.00	45.750	2.2211	0.45024	17.699	19.759	71.965	53.406	83.326	272.01	0.90070	12.695	0.033109	vapor
340.00	45.750	2.2038	0.45376	17.766	19.842	72.210	53.456	82.843	273.16	0.89120	12.702	0.033155	vapor
341.00	45.750	2.1870	0.45725	17.833	19.925	72.452	53.507	82.388	274.29	0.88187	12.710	0.033204	vapor
342.00	45.750	2.1706	0.46070	17.899	20.007	72.693	53.562	81.958	275.41	0.87271	12.719	0.033257	vapor
343.00	45.750	2.1546	0.46413	17.965	20.089	72.932	53.619	81.552	276.51	0.86370	12.728	0.033313	vapor
344.00	45.750	2.1390	0.46752	18.031	20.170	73.169	53.678	81.169	277.60	0.85486	12.738	0.033373	vapor
345.00	45.750	2.1237	0.47088	18.097	20.251	73.404	53.740	80.806	278.67	0.84616	12.748	0.033436	vapor
346.00	45.750	2.1088	0.47421	18.162	20.332	73.637	53.803	80.462	279.73	0.83761	12.759	0.033501	vapor
347.00	45.750	2.0942	0.47752	18.227	20.412	73.869	53.869	80.137	280.78	0.82921	12.770	0.033569	vapor
348.00	45.750	2.0799	0.48080	18.292	20.492	74.099	53.937	79.829	281.82	0.82095	12.781	0.033640	vapor
349.00	45.750	2.0659	0.48405	18.357	20.572	74.328	54.006	79.538	282.84	0.81282	12.793	0.033714	vapor
350.00	45.750	2.0522	0.48727	18.422	20.651	74.555	54.078	79.261	283.86	0.80483	12.806	0.033790	vapor
351.00	45.750	2.0388	0.49048	18.486	20.730	74.781	54.151	79.000	284.86	0.79696	12.818	0.033869	vapor
352.00	45.750	2.0257	0.49366	18.551	20.809	75.005	54.225	78.752	285.85	0.78922	12.831	0.033949	vapor
353.00	45.750	2.0128	0.49681	18.615	20.888	75.228	54.301	78.517	286.83	0.78161	12.845	0.034032	vapor
354.00	45.750	2.0002	0.49995	18.679	20.966	75.450	54.379	78.295	287.80	0.77411	12.859	0.034117	vapor
355.00	45.750	1.9878	0.50306	18.743	21.044	75.670	54.458	78.084	288.76	0.76673	12.873	0.034204	vapor
356.00	45.750	1.9757	0.50616	18.807	21.122	75.890	54.538	77.884	289.71	0.75947	12.887	0.034294	vapor
357.00	45.750	1.9638	0.50923	18.870	21.200	76.108	54.619	77.696	290.65	0.75231	12.902	0.034384	vapor
358.00	45.750	1.9520	0.51228	18.934	21.278	76.325	54.702	77.517	291.58	0.74527	12.917	0.034477	vapor
359.00	45.750	1.9405	0.51532	18.998	21.355	76.541	54.786	77.347	292.51	0.73833	12.932	0.034572	vapor
360.00	45.750	1.9293	0.51834	19.061	21.432	76.756	54.871	77.187	293.42	0.73149	12.947	0.034668	vapor
361.00	45.750	1.9182	0.52134	19.125	21.510	76.970	54.958	77.036	294.33	0.72476	12.963	0.034766	vapor
362.00	45.750	1.9072	0.52432	19.188	21.587	77.183	55.045	76.893	295.23	0.71813	12.979	0.034865	vapor
363.00	45.750	1.8965	0.52728	19.251	21.663	77.395	55.133	76.758	296.12	0.71159	12.995	0.034967	vapor
364.00	45.750	1.8860	0.53023	19.314	21.740	77.606	55.223	76.631	297.00	0.70515	13.011	0.035069	vapor
365.00	45.750	1.8756	0.53317	19.377	21.817	77.816	55.313	76.510	297.88	0.69880	13.028	0.035173	vapor
366.00	45.750	1.8654	0.53608	19.441	21.893	78.025	55.404	76.397	298.74	0.69254	13.044	0.035279	vapor
367.00	45.750	1.8553	0.53899	19.504	21.969	78.233	55.496	76.291	299.60	0.68637	13.061	0.035386	vapor
368.00	45.750	1.8454	0.54187	19.567	22.046	78.441	55.589	76.191	300.46	0.68028	13.078	0.035494	vapor
369.00	45.750	1.8357	0.54475	19.630	22.122	78.647	55.683	76.097	301.30	0.67429	13.095	0.035603	vapor
370.00	45.750	1.8261	0.54761	19.693	22.198	78.853	55.777	76.009	302.14	0.66837	13.113	0.035714	vapor
371.00	45.750	1.8167	0.55045	19.756	22.274	79.058	55.873	75.927	302.98	0.66254	13.130	0.035826	vapor
372.00	45.750	1.8074	0.55329	19.818	22.350	79.262	55.969	75.850	303.81	0.65678	13.148	0.035940	vapor
373.00	45.750	1.7982	0.55611	19.881	22.426	79.466	56.066	75.779	304.63	0.65111	13.166	0.036054	vapor
374.00	45.750	1.7892	0.55892	19.944	22.501	79.669	56.163	75.713	305.44	0.64551	13.184	0.036170	vapor
375.00	45.750	1.7803	0.56171	20.007	22.577	79.871	56.261	75.651	306.25	0.63998	13.202	0.036287	vapor
376.00	45.750	1.7715	0.56449	20.070	22.653	80.072	56.360	75.594	307.05	0.63453	13.221	0.036405	vapor
377.00	45.750	1.7628	0.56726	20.133	22.728	80.273	56.460	75.542	307.85	0.62916	13.239	0.036524	vapor
378.00	45.750	1.7543	0.57002	20.196	22.804	80.473	56.560	75.494	308.64	0.62385	13.258	0.036644	vapor
379.00	45.750	1.7459	0.57277	20.259	22.879	80.672	56.660	75.450	309.43	0.61861	13.276	0.036765	vapor
380.00	45.750	1.7376	0.57551	20.322	22.955	80.871	56.762	75.411	310.21	0.61344	13.295	0.036887	vapor
381.00	45.750	1.7294	0.57824	20.385	23.030	81.069	56.863	75.375	310.98	0.60834	13.314	0.037010	vapor
382.00	45.750	1.7213	0.58095	20.447	23.105	81.267	56.966	75.343	311.75	0.60330	13.333	0.037134	vapor
383.00	45.750	1.7133	0.58366	20.510	23.181	81.464	57.069	75.314	312.52	0.59833	13.352	0.037259	vapor
384.00	45.750	1.7055	0.58635	20.573	23.256	81.660	57.172	75.289	313.28	0.59342	13.372	0.037385	vapor
385.00	45.750	1.6977	0.58904	20.636	23.331	81.856	57.276	75.268	314.03	0.58857	13.391	0.037512	vapor
386.00	45.750	1.6900	0.59171	20.699	23.407	82.051	57.380	75.250	314.78	0.58378	13.410	0.037639	vapor
387.00	45.750	1.6824	0.59438	20.762	23.482	82.246	57.485	75.235	315.53	0.57905	13.430	0.037768	vapor
388.00	45.750	1.6749	0.59704	20.826	23.557	82.440	57.590	75.223	316.27	0.57438	13.449	0.037897	vapor
389.00	45.750	1.6675	0.59969	20.889	23.632	82.634	57.696	75.214	317.00	0.56977	13.469	0.038028	vapor
390.00	45.750	1.6602	0.60232	20.952	23.707	82.827	57.802	75.208	317.74	0.56522	13.489	0.038159	vapor
391.00	45.750	1.6530	0.60495	21.015	23.783	83.019	57.908	75.205	318.46	0.56072	13.509	0.038291	vapor
392.00	45.750	1.6459	0.60758	21.078	23.858	83.211	58.015	75.204	319.19	0.55627	13.529	0.038424	vapor
393.00	45.750	1.6388	0.61019	21.141	23.933	83.403	58.122	75.206	319.90	0.55188	13.549	0.038557	vapor
394.00	45.750	1.6319	0.61279	21.205	24.008	83.594	58.230	75.211	320.62	0.54754	13.569	0.038692	vapor
395.00	45.750	1.6250	0.61539	21.268	24.083	83.785	58.338	75.218	321.33	0.54325	13.589	0.038827	vapor
396.00	45.750	1.6182	0.61798	21.331	24.159	83.975	58.446	75.228	322.04	0.53902	13.609	0.038962	vapor
397.00	45.750	1.6115	0.62056	21.395	24.234	84.165	58.555	75.240	322.74	0.53483	13.630	0.039099	vapor
398.00	45.750	1.6048	0.62313	21.458	24.309	84.354	58.664	75.254	323.44	0.53069	13.650	0.039236	vapor
399.00	45.750	1.5982	0.62570	21.522	24.384	84.543	58.773	75.270	324.13	0.52661	13.670	0.039374	vapor
400.00	45.750	1.5917	0.62825	21.585	24.460	84.731	58.883	75.288	324.82	0.52257	13.691	0.039513	vapor
401.00	45.750	1.5853	0.63081	21.649	24.535	84.919	58.993	75.309	325.51	0.51857	13.711	0.039652	vapor
402.00	45.750	1.5789	0.63335	21.713	24.610	85.107	59.103	75.331	326.19	0.51462	13.732	0.039793	vapor
403.00	45.750	1.5726	0.63589	21.776	24.686	85.294	59.213	75.356	326.87	0.51072	13.753	0.039933	vapor
404.00	45.750	1.5664	0.63841	21.840	24.761	85.481	59.324	75.382	327.55	0.50686	13.773	0.040075	vapor
405.00	45.750	1.5602	0.64094	21.904	24.836	85.667	59.435	75.410	328.22	0.50305	13.794	0.040217	vapor
406.00	45.750	1.5541	0.64345	21.968	24.912	85.853	59.546	75.440	328.89	0.49928	13.815	0.040359	vapor
407.00	45.750	1.5481	0.64596	22.032	24.987	86.039	59.658	75.472	329.56	0.49555	13.836	0.040503	vapor
408.00	45.750	1.5421	0.64847	22.096	25.063	86.224	59.769	75.505	330.22	0.49186	13.857	0.040647	vapor
409.00	45.750	1.5362	0.65096	22.160	25.138	86.409	59.881	75.540	330.88	0.48821	13.878	0.040791	vapor
410.00	45.750	1.5303	0.65345	22.224	25.214	86.593	59.993	75.576	331.54	0.48461	13.899	0.040936	vapor
411.00	45.750	1.5245	0.65594	22.289	25.289	86.778	60.106	75.614	332.19	0.48104	13.920	0.041082	vapor
412.00	45.750	1.5188	0.65841	22.353	25.365	86.961	60.218	75.654	332.84	0.47752	13.941	0.041228	vapor
413.00	45.750	1.5131	0.66089	22.417	25.441	87.145	60.331	75.695	333.49	0.47403	13.962	0.041375	vapor
414.00	45.750	1.5075	0.66335	22.482	25.516	87.328	60.444	75.738	334.13	0.47058	13.983	0.041523	vapor
415.00	45.750	1.5019	0.66581	22.546	25.592	87.511	60.557	75.781	334.77	0.46716	14.004	0.041671	vapor
416.00	45.750	1.4964	0.66827	22.611	25.668	87.693	60.670	75.827	335.41	0.46379	14.025	0.041819	vapor
417.00	45.750	1.4909	0.67072	22.675	25.744	87.875	60.783	75.873	336.05	0.46045	14.047	0.041969	vapor
418.00	45.750	1.4855	0.67316	22.740	25.820	88.057	60.897	75.921	336.68	0.45714	14.068	0.042118	vapor
419.00	45.750	1.4802	0.67560	22.805	25.896	88.239	61.011	75.970	337.31	0.45388	14.089	0.042269	vapor
420.00	45.750	1.4749	0.67803	22.870	25.972	88.420	61.125	76.020	337.94	0.45064	14.111	0.042419	vapor
421.00	45.750	1.4696	0.68046	22.935	26.048	88.601	61.239	76.072	338.56	0.44744	14.132	0.042571	vapor
422.00	45.750	1.4644	0.68288	23.000	26.124	88.781	61.353	76.125	339.18	0.44427	14.154	0.042722	vapor
423.00	45.750	1.4592	0.68530	23.065	26.200	88.961	61.467	76.178	339.80	0.44114	14.175	0.042875	vapor
424.00	45.750	1.4541	0.68771	23.130	26.276	89.141	61.582	76.233	340.42	0.43804	14.196	0.043028	vapor
425.00	45.750	1.4490	0.69012	23.195	26.353	89.321	61.696	76.289	341.03	0.43497	14.218	0.043181	vapor
426.00	45.750	1.4440	0.69252	23.261	26.429	89.500	61.811	76.346	341.64	0.43193	14.240	0.043335	vapor
427.00	45.750	1.4390	0.69492	23.326	26.505	89.679	61.926	76.404	342.25	0.42893	14.261	0.043489	vapor
428.00	45.750	1.4341	0.69731	23.391	26.582	89.858	62.040	76.463	342.85	0.42595	14.283	0.043644	vapor
429.00	45.750	1.4292	0.69970	23.457	26.658	90.037	62.155	76.523	343.46	0.42301	14.304	0.043799	vapor
430.00	45.750	1.4243	0.70208	23.523	26.735	90.215	62.271	76.584	344.06	0.42010	14.326	0.043955	vapor
431.00	45.750	1.4195	0.70446	23.588	26.811	90.393	62.386	76.645	344.66	0.41721	14.348	0.044111	vapor
432.00	45.750	1.4148	0.70683	23.654	26.888	90.571	62.501	76.708	345.25	0.41436	14.369	0.044268	vapor
433.00	45.750	1.4100	0.70920	23.720	26.965	90.748	62.616	76.772	345.85	0.41153	14.391	0.044425	vapor
434.00	45.750	1.4053	0.71157	23.786	27.042	90.925	62.732	76.836	346.44	0.40873	14.413	0.044582	vapor
435.00	45.750	1.4007	0.71393	23.852	27.118	91.102	62.847	76.901	347.03	0.40596	14.434	0.044740	vapor
436.00	45.750	1.3961	0.71628	23.918	27.195	91.279	62.963	76.967	347.61	0.40321	14.456	0.044899	vapor
437.00	45.750	1.3915	0.71864	23.985	27.272	91.455	63.078	77.034	348.20	0.40050	14.478	0.045058	vapor
438.00	45.750	1.3870	0.72099	24.051	27.349	91.631	63.194	77.102	348.78	0.39781	14.500	0.045217	vapor
439.00	45.750	1.3825	0.72333	24.117	27.427	91.807	63.310	77.170	349.36	0.39515	14.521	0.045377	vapor
440.00	45.750	1.3780	0.72567	24.184	27.504	91.983	63.426	77.239	349.94	0.39251	14.543	0.045537	vapor
441.00	45.750	1.3736	0.72801	24.250	27.581	92.158	63.541	77.309	350.51	0.38990	14.565	0.045697	vapor
442.00	45.750	1.3692	0.73034	24.317	27.658	92.334	63.657	77.379	351.09	0.38731	14.587	0.045858	vapor
443.00	45.750	1.3649	0.73267	24.384	27.736	92.508	63.773	77.450	351.66	0.38475	14.609	0.046020	vapor
444.00	45.750	1.3606	0.73499	24.451	27.813	92.683	63.889	77.522	352.23	0.38221	14.630	0.046181	vapor
445.00	45.750	1.3563	0.73731	24.518	27.891	92.858	64.005	77.595	352.80	0.37970	14.652	0.046343	vapor
446.00	45.750	1.3520	0.73963	24.585	27.968	93.032	64.121	77.668	353.36	0.37721	14.674	0.046506	vapor
447.00	45.750	1.3478	0.74194	24.652	28.046	93.206	64.237	77.742	353.92	0.37475	14.696	0.046669	vapor
448.00	45.750	1.3436	0.74425	24.719	28.124	93.380	64.353	77.816	354.49	0.37231	14.718	0.046832	vapor
449.00	45.750	1.3395	0.74656	24.786	28.202	93.553	64.469	77.891	355.05	0.36989	14.740	0.046996	vapor
450.00	45.750	1.3354	0.74886	24.854	28.280	93.727	64.585	77.966	355.60	0.36749	14.762	0.047160	vapor
451.00	45.750	1.3313	0.75116	24.921	28.358	93.900	64.702	78.042	356.16	0.36512	14.784	0.047325	vapor
452.00	45.750	1.3272	0.75346	24.989	28.436	94.073	64.818	78.119	356.71	0.36277	14.806	0.047490	vapor
453.00	45.750	1.3232	0.75575	25.056	28.514	94.246	64.934	78.196	357.26	0.36044	14.828	0.047655	vapor
454.00	45.750	1.3192	0.75804	25.124	28.592	94.418	65.050	78.273	357.81	0.35813	14.850	0.047820	vapor
455.00	45.750	1.3152	0.76032	25.192	28.670	94.590	65.166	78.352	358.36	0.35585	14.872	0.047986	vapor
456.00	45.750	1.3113	0.76261	25.260	28.749	94.762	65.282	78.430	358.91	0.35358	14.894	0.048153	vapor
457.00	45.750	1.3074	0.76488	25.328	28.827	94.934	65.399	78.509	359.45	0.35134	14.916	0.048319	vapor
458.00	45.750	1.3035	0.76716	25.396	28.906	95.106	65.515	78.589	360.00	0.34912	14.938	0.048486	vapor
459.00	45.750	1.2997	0.76943	25.464	28.985	95.278	65.631	78.669	360.54	0.34691	14.960	0.048654	vapor
460.00	45.750	1.2958	0.77170	25.533	29.063	95.449	65.747	78.749	361.08	0.34473	14.982	0.048821	vapor
461.00	45.750	1.2920	0.77397	25.601	29.142	95.620	65.863	78.830	361.62	0.34256	15.004	0.048990	vapor
462.00	45.750	1.2883	0.77623	25.670	29.221	95.791	65.979	78.912	362.15	0.34042	15.026	0.049158	vapor
463.00	45.750	1.2845	0.77849	25.738	29.300	95.962	66.095	78.993	362.69	0.33830	15.048	0.049327	vapor
464.00	45.750	1.2808	0.78075	25.807	29.379	96.132	66.212	79.075	363.22	0.33619	15.070	0.049496	vapor
465.00	45.750	1.2771	0.78300	25.876	29.458	96.302	66.328	79.158	363.75	0.33410	15.092	0.049665	vapor
466.00	45.750	1.2735	0.78525	25.945	29.537	96.472	66.444	79.241	364.28	0.33203	15.114	0.049835	vapor
467.00	45.750	1.2698	0.78750	26.014	29.616	96.642	66.560	79.324	364.81	0.32998	15.136	0.050005	vapor
468.00	45.750	1.2662	0.78975	26.083	29.696	96.812	66.676	79.408	365.33	0.32795	15.158	0.050175	vapor
469.00	45.750	1.2626	0.79199	26.152	29.775	96.982	66.792	79.492	365.86	0.32594	15.180	0.050346	vapor
470.00	45.750	1.2591	0.79423	26.221	29.855	97.151	66.908	79.576	366.38	0.32394	15.202	0.050517	vapor
471.00	45.750	1.2555	0.79647	26.291	29.934	97.320	67.023	79.661	366.90	0.32196	15.224	0.050688	vapor
472.00	45.750	1.2520	0.79870	26.360	30.014	97.489	67.139	79.746	367.42	0.32000	15.246	0.050860	vapor
473.00	45.750	1.2485	0.80093	26.430	30.094	97.658	67.255	79.832	367.94	0.31806	15.268	0.051032	vapor
474.00	45.750	1.2451	0.80316	26.499	30.174	97.827	67.371	79.917	368.46	0.31613	15.290	0.051204	vapor
475.00	45.750	1.2416	0.80539	26.569	30.254	97.996	67.487	80.003	368.97	0.31422	15.312	0.051377	vapor
476.00	45.750	1.2382	0.80761	26.639	30.334	98.164	67.602	80.090	369.49	0.31232	15.334	0.051549	vapor
477.00	45.750	1.2348	0.80983	26.709	30.414	98.332	67.718	80.176	370.00	0.31044	15.356	0.051723	vapor
478.00	45.750	1.2315	0.81205	26.779	30.494	98.500	67.834	80.263	370.51	0.30858	15.378	0.051896	vapor
479.00	45.750	1.2281	0.81426	26.849	30.574	98.668	67.949	80.350	371.02	0.30674	15.400	0.052070	vapor
480.00	45.750	1.2248	0.81648	26.919	30.655	98.836	68.065	80.438	371.53	0.30490	15.422	0.052244	vapor
481.00	45.750	1.2215	0.81869	26.990	30.735	99.003	68.180	80.526	372.03	0.30309	15.444	0.052418	vapor
482.00	45.750	1.2182	0.82090	27.060	30.816	99.170	68.296	80.614	372.54	0.30129	15.466	0.052593	vapor
483.00	45.750	1.2149	0.82310	27.131	30.897	99.338	68.411	80.702	373.04	0.29950	15.488	0.052767	vapor
484.00	45.750	1.2117	0.82531	27.202	30.977	99.505	68.526	80.790	373.55	0.29773	15.510	0.052943	vapor
485.00	45.750	1.2084	0.82751	27.272	31.058	99.671	68.641	80.879	374.05	0.29598	15.532	0.053118	vapor
486.00	45.750	1.2052	0.82971	27.343	31.139	99.838	68.757	80.968	374.55	0.29424	15.555	0.053294	vapor
487.00	45.750	1.2021	0.83190	27.414	31.220	100.00	68.872	81.057	375.04	0.29251	15.577	0.053470	vapor
488.00	45.750	1.1989	0.83410	27.485	31.301	100.17	68.987	81.146	375.54	0.29080	15.599	0.053646	vapor
489.00	45.750	1.1958	0.83629	27.556	31.382	100.34	69.102	81.236	376.04	0.28910	15.621	0.053822	vapor
490.00	45.750	1.1926	0.83848	27.628	31.464	100.50	69.217	81.326	376.53	0.28742	15.643	0.053999	vapor
491.00	45.750	1.1895	0.84066	27.699	31.545	100.67	69.332	81.416	377.03	0.28575	15.665	0.054176	vapor
492.00	45.750	1.1865	0.84285	27.770	31.627	100.83	69.446	81.506	377.52	0.28409	15.687	0.054353	vapor
493.00	45.750	1.1834	0.84503	27.842	31.708	101.00	69.561	81.597	378.01	0.28245	15.709	0.054531	vapor
494.00	45.750	1.1803	0.84721	27.914	31.790	101.17	69.676	81.687	378.50	0.28082	15.731	0.054709	vapor
495.00	45.750	1.1773	0.84939	27.985	31.871	101.33	69.790	81.778	378.99	0.27920	15.753	0.054887	vapor
496.00	45.750	1.1743	0.85157	28.057	31.953	101.50	69.905	81.869	379.47	0.27760	15.775	0.055065	vapor
497.00	45.750	1.1713	0.85374	28.129	32.035	101.66	70.019	81.960	379.96	0.27601	15.797	0.055244	vapor
498.00	45.750	1.1683	0.85591	28.201	32.117	101.83	70.134	82.051	380.44	0.27443	15.819	0.055422	vapor
499.00	45.750	1.1654	0.85808	28.274	32.199	101.99	70.248	82.143	380.93	0.27287	15.841	0.055602	vapor
500.00	45.750	1.1625	0.86025	28.346	32.281	102.16	70.362	82.234	381.41	0.27131	15.863	0.055781	vapor
501.00	45.750	1.1595	0.86242	28.418	32.364	102.32	70.476	82.326	381.89	0.26977	15.885	0.055960	vapor
502.00	45.750	1.1566	0.86458	28.491	32.446	102.48	70.591	82.418	382.37	0.26824	15.907	0.056140	vapor
503.00	45.750	1.1537	0.86674	28.563	32.529	102.65	70.705	82.510	382.85	0.26673	15.929	0.056320	vapor
504.00	45.750	1.1509	0.86890	28.636	32.611	102.81	70.818	82.603	383.32	0.26522	15.951	0.056500	vapor
505.00	45.750	1.1480	0.87106	28.709	32.694	102.98	70.932	82.695	383.80	0.26373	15.973	0.056681	vapor
506.00	45.750	1.1452	0.87321	28.782	32.777	103.14	71.046	82.787	384.28	0.26225	15.995	0.056862	vapor
507.00	45.750	1.1424	0.87537	28.855	32.859	103.30	71.160	82.880	384.75	0.26078	16.017	0.057043	vapor
508.00	45.750	1.1396	0.87752	28.928	32.942	103.47	71.273	82.973	385.22	0.25933	16.039	0.057224	vapor
509.00	45.750	1.1368	0.87967	29.001	33.025	103.63	71.387	83.066	385.69	0.25788	16.060	0.057405	vapor
510.00	45.750	1.1340	0.88182	29.074	33.108	103.79	71.500	83.159	386.17	0.25644	16.082	0.057587	vapor
511.00	45.750	1.1313	0.88396	29.147	33.192	103.96	71.614	83.252	386.63	0.25502	16.104	0.057769	vapor
512.00	45.750	1.1285	0.88611	29.221	33.275	104.12	71.727	83.345	387.10	0.25361	16.126	0.057951	vapor
513.00	45.750	1.1258	0.88825	29.295	33.358	104.28	71.840	83.438	387.57	0.25220	16.148	0.058133	vapor
514.00	45.750	1.1231	0.89039	29.368	33.442	104.44	71.953	83.532	388.04	0.25081	16.170	0.058316	vapor
515.00	45.750	1.1204	0.89253	29.442	33.525	104.61	72.066	83.625	388.50	0.24943	16.192	0.058499	vapor
516.00	45.750	1.1177	0.89467	29.516	33.609	104.77	72.179	83.719	388.97	0.24806	16.214	0.058682	vapor
517.00	45.750	1.1151	0.89680	29.590	33.693	104.93	72.292	83.813	389.43	0.24670	16.236	0.058865	vapor
518.00	45.750	1.1124	0.89894	29.664	33.777	105.09	72.404	83.906	389.89	0.24535	16.258	0.059048	vapor
519.00	45.750	1.1098	0.90107	29.738	33.861	105.25	72.517	84.000	390.35	0.24401	16.280	0.059232	vapor
520.00	45.750	1.1072	0.90320	29.813	33.945	105.42	72.630	84.094	390.81	0.24268	16.301	0.059416	vapor
521.00	45.750	1.1046	0.90533	29.887	34.029	105.58	72.742	84.188	391.27	0.24136	16.323	0.059600	vapor
522.00	45.750	1.1020	0.90745	29.961	34.113	105.74	72.854	84.282	391.73	0.24005	16.345	0.059784	vapor
523.00	45.750	1.0994	0.90958	30.036	34.197	105.90	72.967	84.377	392.19	0.23875	16.367	0.059968	vapor
524.00	45.750	1.0968	0.91170	30.111	34.282	106.06	73.079	84.471	392.64	0.23746	16.389	0.060153	vapor
525.00	45.750	1.0943	0.91383	30.186	34.366	106.22	73.191	84.565	393.10	0.23618	16.411	0.060338	vapor
526.00	45.750	1.0918	0.91595	30.260	34.451	106.38	73.303	84.660	393.55	0.23491	16.433	0.060523	vapor
527.00	45.750	1.0892	0.91806	30.335	34.536	106.55	73.415	84.754	394.00	0.23365	16.454	0.060708	vapor
528.00	45.750	1.0867	0.92018	30.411	34.620	106.71	73.526	84.849	394.46	0.23240	16.476	0.060894	vapor
529.00	45.750	1.0842	0.92230	30.486	34.705	106.87	73.638	84.943	394.91	0.23115	16.498	0.061079	vapor
530.00	45.750	1.0818	0.92441	30.561	34.790	107.03	73.749	85.038	395.36	0.22992	16.520	0.061265	vapor
531.00	45.750	1.0793	0.92652	30.637	34.875	107.19	73.861	85.133	395.81	0.22870	16.542	0.061451	vapor
532.00	45.750	1.0769	0.92863	30.712	34.961	107.35	73.972	85.227	396.25	0.22748	16.563	0.061637	vapor
